_id,title,rotten_tomato_rating,audience_rating,director,writers,top_5_billed
5f18504beec2a42d5d9ccec2,Godzilla: King of the Monsters,83%,73%,"['Terrell O. Morse', ' Ishirô Honda', ' Terry Morse']","['Al C. Ward', ' Ishirô Honda', ' Takeo Murata']","['Raymond Burr ', 'Takashi Shimura ', 'Momoko Kochi ', 'Akira Takarada ', 'Akihiko Hirata ']"
5f185057eec2a42d5d9ccec3,Alita: Battle Angel,61%,92%,['Robert Rodriguez'],"['James Cameron', ' Laeta Kalogridis', ' Robert Rodriguez']","['Rosa Salazar ', 'Christoph Waltz ', 'Jennifer Connelly ', 'Mahershala Ali ', 'Ed Skrein ']"
5f18506eeec2a42d5d9ccec4,Shrek Forever After,58%,54%,['Mike Mitchell'],"['Josh Klausner', ' Darren Lemke']","['Mike Myers ', 'Eddie Murphy ', 'Cameron Diaz ', 'Antonio Banderas ', 'Julie Andrews ']"
5f18507ceec2a42d5d9ccec5,Big Hero 6,89%,91%,"['Chris Williams (IX) ', ' Don Hall']","['Jordan Roberts', ' Daniel Gerson']","['Ryan Potter ', 'Scott Adsit ', 'Jamie Chung ', 'Damon Wayans Jr. ', 'Daniel Henney ']"
5f185083eec2a42d5d9ccec6,How to Train Your Dragon,99%,91%,"['Dean DeBlois', ' Chris Sanders']","['Chris Sanders', ' Dean DeBlois', ' William Davies']","['Jay Baruchel ', 'Gerard Butler ', 'Craig Ferguson ', 'America Ferrera ', 'Jonah Hill ']"
5f185091eec2a42d5d9ccec7,Wreck-It Ralph,87%,86%,['Rich Moore'],"['Jennifer Lee', ' Phil Johnston']","['John C. Reilly ', 'Sarah Silverman ', 'Jack McBrayer ', 'Alan Tudyk ', 'Mindy Kaling ']"
5f1850a0eec2a42d5d9ccec8,Interstellar,72%,85%,['Christopher Nolan'],"['Christopher Nolan', ' Jonathan Nolan']","['Matthew McConaughey ', 'Anne Hathaway ', 'Jessica Chastain ', 'Michael Caine ', '']"
5f1850aceec2a42d5d9ccec9,Independence Day: Resurgence,30%,30%,['Roland Emmerich'],"['Dean Devlin', ' Jamie Vanderbilt', ' Roland Emmerich', ' Nicolas Wright', ' James A. Woods', ' James Vanderbilt']","['Liam Hemsworth ', 'Jeff Goldblum ', 'Bill Pullman ', 'Maika Monroe ', 'William Fichtner ']"
5f1850b2eec2a42d5d9cceca,Cowboys and Aliens,44%,43%,['Jon Favreau'],"['Mark Fergus', ' Damon Lindelof', ' Hawk Ostby', ' Roberto Orci', ' Alex Kurtzman']","['Daniel Craig ', 'Olivia Wilde ', 'Harrison Ford ', 'Paul Dano ', 'Adam Beach ']"
5f1850c9eec2a42d5d9ccecb,Spider-Man: Far From Home,91%,95%,['Jon Watts'],"['Chris McKenna (II)', ' Erik Sommers']","['Tom Holland (II) ', 'Samuel L. Jackson ', 'Zendaya ', 'Cobie Smulders ', 'JB Smoove ']"
5f1850cfeec2a42d5d9ccecc,Aquaman,66%,74%,['James Wan'],"['Will Beall', ' David Leslie Johnson-McGoldrick']","['Jason Momoa ', 'Amber Heard ', 'Nicole Kidman ', 'Willem Dafoe ', 'Patrick Wilson ']"
5f1850dbeec2a42d5d9ccecd,Shrek the Third,41%,52%,"['Chris Miller', ' Raman Hui']","['Jeffrey Price', ' Chris Miller', ' Aron Warner', ' Peter S. Seaman']","['Julie Andrews ', 'John Cleese ', 'Rupert Everett ', 'Eric Idle ', 'Susanne Blakeslee ']"
5f1850e5eec2a42d5d9ccece,Inception,87%,91%,['Christopher Nolan'],['Christopher Nolan'],"['Leonardo DiCaprio ', '', '', '', '']"
5f1850edeec2a42d5d9ccecf,Fast and Furious 6,70%,84%,['Justin Lin'],['Chris Morgan'],"['Vin Diesel ', 'Paul Walker ', 'Dwayne Johnson ', 'Jordana Brewster ', 'Michelle Rodriguez ']"
5f1850f7eec2a42d5d9cced0,Godzilla,16%,28%,['Roland Emmerich'],"['Dean Devlin', ' Roland Emmerich']","['Jean Reno ', 'Matthew Broderick ', 'Maria Pitillo ', 'Hank Azaria ', 'Arabella Field ']"
5f1850ffeec2a42d5d9cced1,X-Men: First Class,86%,87%,['Matthew Vaughn'],"['Jane Goldman', ' Ashley Edward Miller', ' Matthew Vaughn', ' Zack Stentz']","['James McAvoy ', 'Michael Fassbender ', 'Kevin Bacon ', 'Caleb Landry Jones ', 'Nicholas Hoult ']"
5f18510feec2a42d5d9cced2,Poseidon,33%,43%,['Wolfgang Petersen'],"['Paul Gallico', ' Mark Protosevich']","['Kurt Russell ', 'Josh Lucas ', 'Richard Dreyfuss ', 'Andre Braugher ', 'Mia Maestro ']"
5f185118eec2a42d5d9cced3,Warcraft,28%,76%,['Duncan Jones'],"['Duncan Jones', ' Charles Leavitt']","['Travis Fimmel ', 'Ben Foster ', 'Dominic Cooper ', '', '']"
5f185124eec2a42d5d9cced4,The Irishman,96%,86%,['Martin Scorsese'],['Steven Zaillian'],"['Robert De Niro ', 'Al Pacino ', 'Joe Pesci ', 'Jesse Plemons ', 'Bobby Cannavale ']"
5f18512aeec2a42d5d9cced5,Deepwater Horizon,83%,82%,['Peter Berg'],"['Matthew Michael Carnahan', ' Matthew Sand']","['Mark Wahlberg ', 'Kurt Russell ', 'John Malkovich ', 'Gina Rodriguez ', 'Kate Hudson ']"
5f185134eec2a42d5d9cced6,Terminator: Genisys,27%,53%,['Alan Taylor'],"['Alan Taylor', ' Laeta Kalogridis', ' Patrick Lussier']","['Emilia Clarke ', 'Jason Clarke ', 'Jai Courtney ', 'Arnold Schwarzenegger ', '']"
5f18513ceec2a42d5d9cced7,Pacific Rim: Uprising,43%,38%,['Steven S. DeKnight'],"['Emily Carmichael', ' Kira Snyder', ' Steven S. DeKnight', ' T.S. Nowlin']","['John Boyega ', 'Scott Eastwood ', 'Tian Jing ', 'Cailee Spaeny ', 'Rinko Kikuchi ']"
5f185142eec2a42d5d9cced8,Alexander,16%,35%,['Oliver Stone'],"['Oliver Stone', ' Christopher Kyle', ' Laeta Kalogridis']","['Colin Farrell ', 'Angelina Jolie ', 'Val Kilmer ', 'Anthony Hopkins ', 'Rosario Dawson ']"
5f18514deec2a42d5d9cced9,War for the Planet of the Apes,94%,84%,['Matt Reeves'],"['Mark Bomback', ' Matt Reeves']","['Andy Serkis ', 'Woody Harrelson ', 'Steve Zahn ', 'Toby Kebbell ', 'Gabriel Chavarria ']"
5f18515eeec2a42d5d9cceda,Frozen II,77%,92%,"['Jennifer Lee', ' Chris Buck']",['Jennifer Lee'],"['Kristen Bell ', 'Idina Menzel ', 'Josh Gad ', 'Sterling K. Brown ', 'Evan Rachel Wood ']"
5f185169eec2a42d5d9ccedb,Wonder Woman,82%,78%,['Lauren Montgomery'],['Michael Jelenic'],"['Keri Russell ', 'Nathan Fillion ', 'Alfred Molina ', 'Rosario Dawson ', 'Virginia Madsen ']"
5f185177eec2a42d5d9ccedc,Frozen,56%,57%,"['Xiaoshuai Wang', ' Wu Ming']","['Xiaoshuai Wang', ' Ming Pang']","['Jia Hongshen ', 'Ma Ziaoquing ', 'Xiaoqing MaYu BaiGeng LiYefu BaiYongning ZhangQu LixinJie LiuView All ']"
5f185186eec2a42d5d9ccedd,Zootopia,98%,92%,"['Byron Howard', ' Rich Moore', ' Jared Bush']","['Jared Bush', ' Phil Johnston']","['Ginnifer Goodwin ', 'Jason Bateman ', 'Idris Elba ', 'Jenny Slate ', 'Nate Torrence ']"
5f185193eec2a42d5d9ccede,Harry Potter and the Order of the Phoenix,78%,81%,['David Yates (II)'],['Michael Goldenberg'],"['Daniel Radcliffe ', 'Rupert Grint ', 'Emma Watson ', 'Michael Gambon ', 'Ralph Fiennes ']"
5f18519feec2a42d5d9ccedf,Harry Potter and the Goblet of Fire,88%,74%,['Mike Newell'],['Steve Kloves'],"['Daniel Radcliffe ', 'Rupert Grint ', 'Emma Watson ', 'Robbie Coltrane ', 'Ralph Fiennes ']"
5f1851aaeec2a42d5d9ccee0,The Matrix Reloaded,73%,72%,"['Lana Wachowski', ' Lilly Wachowski']","['Lilly Wachowski', ' Lana Wachowski']","['Keanu Reeves ', 'Laurence Fishburne ', 'Carrie-Anne Moss ', 'Hugo Weaving ', 'Monica Bellucci ']"
5f1851b5eec2a42d5d9ccee1,I am Legend,68%,68%,['Francis Lawrence'],"['Mark Protosevich', ' Tracy Torme', ' John Logan', ' Akiva Goldsman']","['Will Smith ', 'Alice Braga ', 'Salli Richardson-Whitfield ', 'Charlie Tahan ', 'Willow Smith ']"
5f1851c7eec2a42d5d9ccee2,Hancock,41%,59%,['Peter Berg'],"['Vince Gilligan', ' Vy Vincent Ngo']","['Will Smith ', 'Charlize Theron ', 'Jason Bateman ', 'Eddie Marsan ', 'Johnny Galecki ']"
5f1851d1eec2a42d5d9ccee3,Charlie and the Chocolate Factory,83%,51%,['Tim Burton'],"['Roald Dahl', ' John August']","['Johnny Depp ', 'Freddie Highmore ', 'David Kelly ', 'Helena Bonham Carter ', 'Noah Taylor ']"
5f1851d6eec2a42d5d9ccee4,Ratatouille,96%,87%,"['Jan Pinkava', ' Brad Bird']",['Brad Bird'],"['Patton Oswalt ', 'Brad Garrett ', 'Ian Holm ', 'Lou Romano ', 'Brian Dennehy ']"
5f1851deeec2a42d5d9ccee5,Thor: The Dark World,66%,76%,['Alan Taylor'],"['Stephen McFeely', ' Christopher Yost', ' Christopher Markus']","['Chris Hemsworth ', 'Natalie Portman ', 'Tom Hiddleston ', 'Stellan Skarsgård ', 'Idris Elba ']"
5f1851e6eec2a42d5d9ccee6,Batman Begins,84%,94%,['Christopher Nolan'],"['Christopher Nolan', ' David S. Goyer']","['Christian Bale ', 'Michael Caine ', 'Liam Neeson ', 'Katie Holmes ', 'Gary Oldman ']"
5f185205eec2a42d5d9ccee7,Thor,77%,76%,['Kenneth Branagh'],"['Ashley Edward Miller', ' Mark Protosevich', ' Don Payne', ' Kenneth Branagh', ' Zack Stentz']","['Chris Hemsworth ', 'Natalie Portman ', 'Anthony Hopkins ', 'Tom Hiddleston ', 'Stellan Skarsgård ']"
5f185211eec2a42d5d9ccee8,Madagascar: Escape 2 Africa,64%,66%,"['Tom McGrath', ' Eric Darnell']","['Etan Cohen', ' Eric Darnell', ' Tom McGrath']","['Ben Stiller ', 'Chris Rock ', 'David Schwimmer ', 'Jada Pinkett Smith ', 'Sacha Baron Cohen ']"
5f18521ceec2a42d5d9ccee9,Mad Max: Fury Road,97%,85%,['George Miller'],"['Brendan McCarthy', ' Nick Lathouris', ' George Miller']","['Tom Hardy ', 'Charlize Theron ', 'Nicholas Hoult ', 'Rosie Huntington-Whiteley ', 'Zoë Kravitz ']"
5f18522ceec2a42d5d9cceea,The Matrix Revolutions,35%,60%,"['Lana Wachowski', ' Lilly Wachowski']","['Lana Wachowski', ' Lilly Wachowski']","['Keanu Reeves ', 'Laurence Fishburne ', 'Carrie-Anne Moss ', 'Nona Gaye ', 'Clayton Watson ']"
5f18523ceec2a42d5d9cceeb,Ready Player One,72%,77%,['Steven Spielberg'],"['Zak Penn', ' Ernest Cline']","['Tye Sheridan ', 'Olivia Cooke ', 'Ben Mendelsohn ', 'Simon Pegg ', 'T.J. MillerHannah John-Kamen ']"
5f185248eec2a42d5d9cceec,Chicken Little,37%,47%,['Mark Dindal'],"['Steve Bencich', ' Ron J. Friedman', ' Ron Anderson']","['Zach Braff ', 'Garry Marshall ', 'Patrick Stewart ', 'Joan Cusack ', 'Amy Sedaris ']"
5f185257eec2a42d5d9cceed,Troy,54%,73%,['Wolfgang Petersen'],"['Wolfgang Petersen', ' David Benioff']","['Brad Pitt ', 'Eric Bana ', '', 'Paris', 'Helena, ']"
5f18525deec2a42d5d9cceee,Bee Movie,50%,53%,"['Simon Smith', ' Simon J. Smith', ' Steve Hickner', ' Stephen Hickner']","['Spike Feresten', ' Jerry Seinfeld', ' Barry Marder', ' Andy Robin', ' Chuck Martin', ' Tom Papa']","['Jerry Seinfeld ', 'Renée Zellweger ', 'Matthew Broderick ', 'Patrick Warburton ', 'John Goodman ']"
5f185266eec2a42d5d9cceef,Bolt,89%,74%,"['Byron Howard', ' Chris Williams (IX) ']","['Chris Williams (IX) ', ' Dan Fogelman']","['John Travolta ', 'Malcolm McDowell ', 'Mark Walton ', 'Miley Cyrus ', 'Susie Essman ']"
5f18527beec2a42d5d9ccef0,Beowulf,71%,50%,['Robert Zemeckis'],"['Neil Gaiman', ' Roger Avary']","['Ray Winstone ', 'Anthony Hopkins ', 'John Malkovich ', 'Robin Wright ', 'Angelina Jolie ']"
5f185288eec2a42d5d9ccef1,Dark Shadows,36%,46%,['Tim Burton'],['Seth Grahame-Smith'],"['Johnny Depp ', 'Helena Bonham Carter ', 'Chloë Grace Moretz', 'Eva Green ', 'Gulliver McGrath ']"
5f185296eec2a42d5d9ccef2,White House Down,52%,62%,['Roland Emmerich'],"['Roland Emmerich', ' James Vanderbilt']","['Channing Tatum ', 'Jamie Foxx ', 'Maggie Gyllenhaal ', 'Jason Clarke ', 'Richard Jenkins ']"
5f1852a4eec2a42d5d9ccef3,Mars Needs Moms,37%,40%,['Simon Wells'],"['Simon Wells', ' Wendy Wells']","['Seth Green ', 'Elisabeth Harnois ', 'Tom Everett Scott ', 'Mindy Sterling ', 'Kevin Cahoon ']"
5f1852b4eec2a42d5d9ccef4,Flushed Away,73%,65%,"['David Bowers', ' Sam Fell']","['Sam Fell', ' Peter Lord', ' Dick Clement', ' Ian La Frenais', ' Christopher Lloyd', ' Joe Keenan', ' William Davies', ' Chris Lloyd']","['Hugh Jackman ', 'Kate Winslet ', 'Ian McKellen ', 'Jean Reno ', 'Bill Nighy ']"
5f1852c4eec2a42d5d9ccef5,How to Train Your Dragon 2,91%,90%,['Dean DeBlois'],['Dean DeBlois'],"['Jay Baruchel ', 'Gerard Butler ', 'America Ferrera ', 'Jonah Hill ', 'Christopher Mintz-Plasse ']"
5f1852d3eec2a42d5d9ccef6,Tarzan,89%,75%,"['Chris Buck', ' Kevin Lima']","['Tab Murphy', ' Noni White', ' Bob Tzudiker']","['Tony Goldwyn ', 'Glenn Close ', 'Minnie Driver ', ""Rosie O'Donnell "", 'Lance Henriksen ']"
5f1852dbeec2a42d5d9ccef7,Rise of the Guardians,74%,80%,"['William Joyce', ' Peter Ramsey', ' Peter A. Ramsey']",['David Lindsay-Abaire'],"['Alec Baldwin ', 'Jude Law ', 'Hugh Jackman ', 'Isla Fisher ', 'Chris Pine ']"
5f1852efeec2a42d5d9ccef8,Ghostbusters,97%,88%,['Ivan Reitman'],"['Harold Ramis', ' Dan Aykroyd', ' Peter Torokvei']","['Bill Murray ', 'Dan Aykroyd ', 'Harold Ramis ', 'Sigourney Weaver ', 'Ernie Hudson ']"
5f1852feeec2a42d5d9ccef9,Die Another Day,57%,41%,['Lee Tamahori'],"['Neal Purvis', ' Robert Wade']","['Pierce Brosnan ', 'Halle Berry ', 'Toby Stephens ', 'Rosamund Pike ', 'Rick Yune ']"
5f185305eec2a42d5d9ccefa,Star Trek,94%,91%,['J.J. Abrams'],"['Gene Roddenberry', ' J.J. Abrams', ' Roberto Orci', ' Alex Kurtzman']","['Chris Pine ', 'Zachary Quinto ', 'Leonard Nimoy ', 'Karl Urban ', 'Ben Cross ']"
5f185314eec2a42d5d9ccefb,Armageddon,38%,73%,['Michael Bay'],"['J.J. Abrams', ' Michael Bay', ' Jonathan Hensleigh', ' Tony Gilroy', ' Shane Salerno']","['Bruce Willis ', 'Billy Bob Thornton ', 'Ben Affleck ', 'Liv Tyler ', 'Keith David ']"
5f185323eec2a42d5d9ccefc,Captain America: The First Avenger,80%,74%,['Joe Johnston'],"['Christopher Markus', ' Stephen McFeely']","['Chris Evans ', '', '', 'Red Skull', 'Peggy Carter']"
5f18532eeec2a42d5d9ccefd,Kung Fu Panda 3,87%,78%,"['Alessandro Carloni', ' Jennifer Yuh Nelson']","['Jonathan Aibel', ' Glenn Berger']","['Jack Black ', 'Angelina Jolie ', 'Kate Hudson ', 'Bryan Cranston ', 'Dustin Hoffman ']"
5f185335eec2a42d5d9ccefe,Lethal Weapon 4,53%,64%,['Richard Donner'],"['Jonathan Lemkin', ' Channing Gibson', ' Richard Donner']","['Danny Glover ', 'Mel Gibson ', 'Chris Rock ', 'Jet Li ', 'Joe Pesci ']"
5f185341eec2a42d5d9cceff,G.I. Joe: Retaliation,28%,48%,['Jon M. Chu'],"['Paul Wernick', ' Rhett Reese']","['Bruce Willis ', 'Channing Tatum ', 'Dwayne Johnson ', 'D.J. Cotrona ', 'Lee Byung-hun ']"
5f185351eec2a42d5d9ccf00,Fun With Dick And Jane,28%,49%,['Dean Parisot'],"['Judd Apatow', ' Nicholas Stoller']","['Jim Carrey ', 'Téa Leoni ', 'Alec Baldwin ', 'Richard Jenkins ', 'Angie Harmon ']"
5f185367eec2a42d5d9ccf01,Gods of Egypt,16%,37%,['Alex Proyas'],"['Matt Sazama', ' Alex Proyas', ' Burk Sharpless']","['Gerard Butler ', 'Nikolaj Coster-Waldau ', 'Brenton Thwaites ', 'Geoffrey Rush ', 'Chadwick Boseman ']"
5f185384eec2a42d5d9ccf02,Spider-Man,90%,67%,['Sam Raimi'],['David Koepp'],"['Tobey Maguire ', 'Kirsten Dunst ', 'Willem Dafoe ', 'James Franco ', 'Cliff Robertson ']"
5f185390eec2a42d5d9ccf03,Watchmen,65%,71%,['Zack Snyder'],"['Alex Tse', ' David Hayter']","['Billy Crudup ', 'Jeffrey Dean Morgan ', 'Malin Akerman ', 'Matthew Goode ', 'Patrick Wilson ']"
5f1853a7eec2a42d5d9ccf04,The Incredible Hulk,67%,70%,['Louis Leterrier'],"['Louis Leterrier', ' Zak Penn']","['Edward Norton ', 'Liv Tyler ', 'Tim Roth ', 'William Hurt ', 'Tim Blake Nelson ']"
5f1853b6eec2a42d5d9ccf05,Hulk,62%,29%,['Ang Lee'],"['Michael France', ' James Schamus', ' John Turman', ' James Turman']","['Eric Bana ', 'Jennifer Connelly ', 'Sam Elliott ', 'Nick Nolte ', 'Josh Lucas ']"
5f1853c6eec2a42d5d9ccf06,Final Fantasy: The Spirits Within,45%,48%,"['Hironobu Sakaguchi', ' Motonori Sakakibara', ' Jack Fletcher']","['Hironobu Sakaguchi', ' Al Reinert', ' Jeff Vintar']","['Ming-Na Wen ', 'Alec Baldwin ', 'Ving Rhames ', 'Steve Buscemi ', 'Peri Gilpin ']"
5f1853d5eec2a42d5d9ccf07,"The Twilight Saga: Breaking Dawn, Part 2",49%,70%,['Bill Condon'],"['Bill Condon', ' Melissa Rosenberg', ' Stephenie Meyer']","['Kristen Stewart ', 'Robert Pattinson ', 'Taylor Lautner ', 'Peter Facinelli ', '']"
5f1853e2eec2a42d5d9ccf08,The Croods,71%,77%,"['Chris Sanders', ' Kirk De Micco']","['Chris Sanders', ' Kirk De Micco']","['Nicolas Cage ', 'Emma Stone ', 'Ryan Reynolds ', 'Catherine Keener ', 'Clark Duke ']"
5f1853f2eec2a42d5d9ccf09,Rango,88%,69%,['Gore Verbinski'],['John Logan'],"['Johnny Depp ', 'Isla Fisher ', 'Abigail Breslin ', 'Ned Beatty ', 'Alfred Molina ']"
5f1853ffeec2a42d5d9ccf0a,Master and Commander: The Far Side of the World,85%,80%,['Peter Weir'],"['Peter Weir', ' John Collee']","['Russell Crowe ', 'Paul Bettany ', ""James D'Arcy "", 'Edward Woodall ', 'Max Pirkis ']"
5f185418eec2a42d5d9ccf0b,Teenage Mutant Ninja Turtles: Out of the Shadows,37%,47%,['Dave Green'],"['Peter Laird', ' Kevin Eastman', ' Josh Appelbaum', ' André Nemec', ' Josh Applebaum']","['Megan Fox ', 'Will Arnett ', 'Stephen Amell ', 'Laura Linney ', 'Alan Ritchson ']"
5f185425eec2a42d5d9ccf0c,Happy Feet Two,45%,61%,"['Gary Eck', ' David Peers']","['Gary Eck', ' Warren Coleman', ' Paul Livingston']","['Elijah Wood ', 'Robin Williams ', 'Sofía Vergara ', 'P!nk ', 'Hank Azaria ']"
5f18542feec2a42d5d9ccf0d,Miami Vice,47%,43%,['Michael Mann'],['Michael Mann'],"['Colin Farrell ', 'Jamie Foxx ', 'Li Gong ', 'Naomie Harris ', 'Ciarán Hinds ']"
5f185439eec2a42d5d9ccf0e,The Nutcracker and the Four Realms,32%,34%,"['Lasse Hallstrom', ' Joe Johnston']","['Ashleigh Powell', ' Simon Beaufoy']","['Keira Knightley ', 'Mackenzie Foy ', 'Morgan Freeman ', 'Helen Mirren ', 'Matthew MacFadyen ']"
5f185445eec2a42d5d9ccf0f,War of the Worlds,75%,42%,['Steven Spielberg'],"['Josh Friedman', ' David Koepp']","['Tom Cruise ', 'Dakota Fanning ', 'Justin Chatwin ', 'Miranda Otto ', 'Tim Robbins ']"
5f18544eeec2a42d5d9ccf10,Penguins of Madagascar,73%,63%,"['J.P. Simon', ' Simon J. Smith', ' Eric Darnell']","['Alan Schoolcraft', ' Michael Colton', ' Brandon Sawyer', ' Brent Simons', ' John Aboud']","['Tom McGrath ', 'Chris Miller ', 'Christopher Knights ', 'John Malkovich ', 'Benedict Cumberbatch ']"
5f18545beec2a42d5d9ccf11,The Hunger Games: Catching Fire,90%,89%,['Francis Lawrence'],"['Simon Beaufoy', ' Michael DeBruyn', ' Suzanne Collins']","['Jennifer Lawrence ', 'Josh Hutcherson ', 'Liam Hemsworth ', 'Woody Harrelson ', 'Donald Sutherland ']"
5f18546aeec2a42d5d9ccf12,Harry Potter and the Prisoner of Azkaban,90%,86%,['Alfonso Cuarón'],['Steve Kloves'],"['Daniel Radcliffe ', 'Emma Watson ', 'Rupert Grint ', 'David Thewlis ', 'Gary Oldman ']"
5f18547aeec2a42d5d9ccf13,Ant-Man and the Wasp,87%,75%,['Peyton Reed'],"['Gabriel Ferrari', ' Andrew Barrer', ' Erik Sommers']","['Paul Rudd ', 'Evangeline Lilly ', 'Michael Peña ', 'Walton Goggins ', 'Bobby Cannavale ']"
5f185482eec2a42d5d9ccf14,Kung Fu Panda,87%,82%,"['John Stevenson', ' Mark Osborne']","['Jonathan Aibel', ' Glenn Berger']","['Jack Black ', 'Dustin Hoffman ', 'Angelina Jolie ', 'Ian McShane ', 'Jackie Chan ']"
5f185491eec2a42d5d9ccf15,Ant-Man,83%,86%,['Peyton Reed'],"['Joe Cornish', ' Edgar Wright', ' Adam McKay', ' Paul Rudd', ' Stan Lee', ' Larry Lieber', ' Jack Kirby']","['Paul Rudd ', 'Michael Douglas ', 'Evangeline Lilly ', 'Corey Stoll ', 'Michael Peña ']"
5f1854a1eec2a42d5d9ccf16,Mary Poppins Returns,79%,65%,['Rob Marshall'],['David Magee'],"['Emily Blunt ', 'Lin-Manuel Miranda ', 'Ben Whishaw ', 'Emily Mortimer ', 'Julie Walters ']"
5f1854b0eec2a42d5d9ccf17,Megamind,72%,72%,['Tom McGrath'],"['Alan Schoolcraft', ' Brent Simons']","['Will Ferrell ', 'Brad Pitt ', 'Tina Fey ', 'Jonah Hill ', 'David Cross ']"
5f1854baeec2a42d5d9ccf18,Bad Boys II,23%,78%,['Michael Bay'],"['George Gallo', ' Ron Shelton', ' Jerry Stahl', ' Ian La Frenais', ' Cormac Wibberley', ' Marianne Wibberley']","['Will Smith ', 'Martin Lawrence ', 'Jordi Molla ', 'Gabrielle Union ', 'Peter Stormare ']"
5f1854c4eec2a42d5d9ccf19,Rio 2,48%,58%,['Carlos Saldanha'],"['Carlos Saldanha', ' Don Rhymer', ' Carlos Kotkin', ' Jenny Bicks', ' Yoni Brenner']","['Anne Hathaway ', 'Jesse Eisenberg ', 'will.i.am ', 'Jamie Foxx ', 'George Lopez ']"
5f1854d6eec2a42d5d9ccf1a,Noah,76%,41%,['Darren Aronofsky'],"['John Logan', ' Darren Aronofsky', ' Ari Handel']","['Russell Crowe ', 'Jennifer Connelly ', 'Ray Winstone ', 'Emma Watson ', 'Anthony Hopkins ']"
5f1854e0eec2a42d5d9ccf1b,The Adventures of Tintin,74%,74%,['Steven Spielberg'],"['Steven Moffat', ' Joe Cornish', ' Edgar Wright']","['Jamie Bell ', 'Andy Serkis ', 'Daniel Craig ', 'Nick Frost ', 'Simon Pegg ']"
5f1854efeec2a42d5d9ccf1c,After Earth,11%,36%,['M. Night Shyamalan'],"['M. Night Shyamalan', ' Gary Whitta']","['Will Smith ', '', '', '', '']"
5f1854feeec2a42d5d9ccf1d,R.I.P.D.,13%,38%,['Robert Schwentke'],"['Phil Hay', ' Matt Manfredi']","['Ryan Reynolds ', 'Jeff Bridges ', 'Kevin Bacon ', 'Mary-Louise Parker ', 'Stephanie Szostak ']"
5f18550deec2a42d5d9ccf1e,How to Train Your Dragon: The Hidden World,91%,86%,['Dean DeBlois'],['Dean DeBlois'],"['Jay Baruchel ', 'America Ferrera ', 'Cate Blanchett ', 'Kit Harington ', 'Craig Ferguson ']"
5f18551aeec2a42d5d9ccf1f,"The Twilight Saga: Breaking Dawn, Part 1",25%,60%,['Bill Condon'],['Melissa Rosenberg'],"['Kristen Stewart ', 'Robert Pattinson ', 'Taylor Lautner ', 'Anna Kendrick ', 'Ashley Greene ']"
5f185530eec2a42d5d9ccf20,Night at the Museum: Secret of the Tomb,47%,57%,['Shawn Levy'],"['Michael Handelman', ' David Guion']","['Ben Stiller ', 'Robin Williams ', 'Owen Wilson ', 'Steve Coogan ', 'Ricky Gervais ']"
5f185539eec2a42d5d9ccf21,Harry Potter and the Deathly Hallows: Part II,96%,89%,['David Yates (II)'],['Steve Kloves'],"['Daniel Radcliffe ', 'Rupert Grint ', 'Emma Watson ', 'Helena Bonham Carter ', 'Ralph Fiennes ']"
5f185543eec2a42d5d9ccf22,Jumanji: The Next Level,72%,87%,['Jake Kasdan'],"['Jeff Pinkner', ' Jake Kasdan', ' Scott Rosenberg']","['Kevin HartDwayne JohnsonNick JonasKaren GillanMarin HinkleMadison IsemanDanny Glover ', 'Jack BlackAshley ScottAwkwafinaDanny DeVitoColin Hanks ', 'Alex Wolff ', 'Dania RamirezMorgan Turner ', 'Rory McCann ']"
5f185549eec2a42d5d9ccf23,Harry Potter and the Deathly Hallows: Part I,77%,85%,['David Yates (II)'],['Steve Kloves'],"['Daniel Radcliffe ', 'Emma Watson ', 'Rupert Grint ', 'Helena Bonham Carter ', 'Ralph Fiennes ']"
5f18555aeec2a42d5d9ccf24,Fast Five,77%,83%,['Justin Lin'],['Chris Morgan'],"['Vin Diesel ', 'Paul Walker ', 'Jordana Brewster ', 'Dwayne Johnson ', 'Tyrese Gibson ']"
5f185561eec2a42d5d9ccf25,Teenage Mutant Ninja Turtles,35%,60%,['Kevin Munroe'],['Kevin Munroe'],"['Chris Evans ', 'Sarah Michelle Gellar ', 'Mako ', 'Patrick Stewart ', 'Mitchell Whitfield ']"
5f185571eec2a42d5d9ccf26,Sherlock Holmes: A Game of Shadows,60%,77%,['Guy Ritchie'],"['Kieran Mulroney', ' Michele Mulroney']","['Robert Downey Jr. ', 'Jude Law ', 'Noomi Rapace ', 'Rachel McAdams ', 'Jared Harris ']"
5f18557deec2a42d5d9ccf27,The Boss Baby,53%,51%,['Tom McGrath'],['Michael McCullers'],"['Alec Baldwin ', 'Steve Buscemi ', 'Jimmy Kimmel ', 'Lisa Kudrow ', 'Miles Christopher Bakshi ']"
5f18558aeec2a42d5d9ccf28,Clash of the Titans,68%,70%,['Desmond Davis'],['Beverley Cross'],"['Harry Hamlin ', 'Laurence Olivier ', 'Judi Bowker ', 'Claire Bloom ', 'Maggie Smith ']"
5f18559aeec2a42d5d9ccf29,Trolls,76%,67%,"['Mike Mitchell', ' Walt Dohrn']","['Jonathan Aibel', ' Glenn Berger']","['Anna Kendrick ', 'Justin Timberlake ', 'Gwen Stefani ', 'Zooey Deschanel ', 'Christopher Mintz-Plasse ']"
